2024-05-12 15:09:10,792: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-05-12 15:09:12,142: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-12 15:09:12,143: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-12 15:09:12,144: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-12 15:09:12,144: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-12 15:09:12,145: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 15:09:12[0m
2024-05-12 15:09:12,146: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 10 SPY buy | with status new[0m
2024-05-12 15:09:12,151: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 15:09:12[0m
2024-05-12 15:09:12,151: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-12 15:09:12,151: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:09:14,032: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:09:14,033: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 10 SPY buy | at price $469.49 with status fill[0m
2024-05-12 15:09:14,035: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-12 15:09:14,037: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-12 15:09:14,037: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-12 15:09:14,038: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-12 15:09:14,040: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-12 15:09:14,041: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-12 15:09:14,041: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-12 15:09:14,043: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-12 15:09:14,043: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:09:14,044: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:09:14,045: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-12 15:09:14,046: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-05-12 15:09:14,046: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-12 15:09:14,048: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 15:09:14[0m
2024-05-12 15:09:14,048: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 15:09:14[0m
2024-05-12 15:09:14,049: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-12 15:09:14,050: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-05-12 15:09:14,050: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-05-12 15:09:14,051: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 15:09:14[0m
2024-05-12 15:09:14,052: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 15:09:14[0m
2024-05-12 15:09:14,053: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-12 15:09:14,054: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-05-12 15:09:14,054: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-05-12 15:09:14,055: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 15:09:14[0m
2024-05-12 15:09:14,055: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 15:09:14[0m
2024-05-12 15:09:14,056: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
