2024-07-16 22:24:57,286: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-07-16 22:24:58,772: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-07-16 22:24:58,773: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-16 22:24:58,774: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-07-16 22:24:58,774: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-16 22:24:58,776: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:24:58[0m
2024-07-16 22:24:58,776: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:00,097: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,617: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new[0m
2024-07-16 22:25:02,623: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:25:02[0m
2024-07-16 22:25:02,623: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-16 22:25:02,623: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,625: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-07-16 22:25:02,625: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-07-16 22:25:02,625: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 106.0 SPY buy | at price $469.49 of class bracket with status fill[0m
2024-07-16 22:25:02,632: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:25:02,634: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-07-16 22:25:02,634: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-07-16 22:25:02,637: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-07-16 22:25:02,637: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-16 22:25:02,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,640: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-16 22:25:02,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,645: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-16 22:25:02,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,647: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,648: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-16 22:25:02,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:25:02,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
