2024-07-16 22:48:03,475: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-07-16 22:48:04,945: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-07-16 22:48:04,945: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-16 22:48:04,946: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-07-16 22:48:04,946: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-16 22:48:04,948: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:48:04[0m
2024-07-16 22:48:04,948: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:48:06,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:48:08,935: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:48:08[0m
2024-07-16 22:48:08,937: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:48:08,940: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-07-16 22:48:08,940: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-07-16 22:48:08,942: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:48:08[0m
2024-07-16 22:48:08,942: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:48:08,943: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:48:09,443: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:48:09[0m
2024-07-16 22:48:09,446: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:48:09,448: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-07-16 22:48:09,448: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-07-16 22:48:09,449: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-07-16 22:48:09,451: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-07-16 22:48:09,453: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-07-16 22:48:09,454: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-07-16 22:48:09,455: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-07-16 22:48:09,457: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-16 22:48:09,458: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-07-16 22:48:09,458: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-16 22:48:09,461: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:48:09[0m
2024-07-16 22:48:09,461: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:48:09,463: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:48:10,074: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:48:10[0m
2024-07-16 22:48:10,077: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:48:10,078: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
