2024-07-16 19:08:20,041: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-07-16 19:08:23,793: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-07-16 19:08:23,794: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-16 19:08:23,796: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-07-16 19:08:23,796: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-16 19:08:23,798: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 19:08:23[0m
2024-07-16 19:08:23,800: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 10 SPY buy | with status new[0m
2024-07-16 19:08:23,862: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 19:08:23[0m
2024-07-16 19:08:23,862: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-16 19:08:23,862: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 19:08:27,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 19:08:27,177: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 10 SPY buy | at price $469.49 with status fill[0m
2024-07-16 19:08:27,189: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 19:08:27,192: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-07-16 19:08:27,192: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-07-16 19:08:27,195: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-07-16 19:08:27,198: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-07-16 19:08:27,199: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-07-16 19:08:27,201: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-07-16 19:08:27,202: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-07-16 19:08:27,203: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 19:08:27,204: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 19:08:27,206: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-16 19:08:27,208: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-07-16 19:08:27,208: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-16 19:08:27,214: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 19:08:27[0m
2024-07-16 19:08:27,214: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 19:08:27[0m
