2024-05-12 17:16:04,912: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-05-12 17:16:04,912: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-12 17:16:04,915: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-05-12 17:16:04,918: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 17:16:04,919: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 17:16:04,922: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-12 17:16:04,924: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-05-12 17:16:04,924: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-12 17:16:04,929: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,930: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,932: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-12 17:16:04,933: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-05-12 17:16:04,934: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-05-12 17:16:04,936: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,937: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,938: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-12 17:16:04,939: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-05-12 17:16:04,940: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-05-12 17:16:04,944: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,944: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,947: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-12 17:16:04,950: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-05-12 17:16:04,951: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-05-12 17:16:04,953: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,953: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-12 17:16:04[0m
2024-05-12 17:16:04,955: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-12 17:16:04,956: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-05-12 17:16:04,957: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-05-12 17:16:04,959: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-12 17:16:04,961: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-12 17:16:04,964: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-12 17:16:04,964: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-12 17:16:04,965: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-05-12 17:16:04,967: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 17:16:04,969: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 17:16:04,971: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-12 17:16:04,972: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-05-12 17:16:04,973: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-12 17:16:04,976: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-05-12 17:16:04,977: asyncio: INFO: [MLTrader] Executing the before_market_closes lifecycle method
2024-05-12 17:16:04,979: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-05-12 17:16:04,979: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-12 17:16:04,979: asyncio: INFO: [MLTrader] Executing the on_strategy_end lifecycle method
2024-05-12 17:16:05,863: root: INFO: Backtesting finished
2024-05-12 17:16:14,483: backtest_stats: INFO: Backtest took 0:00:13.757999 for a speed of 0.000
