2024-07-16 22:46:52,774: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-07-16 22:46:54,186: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-07-16 22:46:54,186: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-16 22:46:54,187: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-07-16 22:46:54,187: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-16 22:46:54,189: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:46:54[0m
2024-07-16 22:46:54,189: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:46:55,706: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:46:58,336: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:46:58[0m
2024-07-16 22:46:58,339: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:46:58,341: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-07-16 22:46:58,341: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-07-16 22:46:58,342: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:46:58[0m
2024-07-16 22:46:58,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:46:58,344: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:46:58,889: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:46:58[0m
2024-07-16 22:46:58,892: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:46:58,894: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-07-16 22:46:58,894: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-07-16 22:46:58,896: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-07-16 22:46:58,899: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-07-16 22:46:58,901: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-07-16 22:46:58,901: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-07-16 22:46:58,904: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-07-16 22:46:58,905: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-16 22:46:58,906: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-07-16 22:46:58,907: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-16 22:46:58,909: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:46:58[0m
2024-07-16 22:46:58,910: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:46:58,912: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:46:59,651: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:46:59[0m
2024-07-16 22:46:59,653: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:46:59,656: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-07-16 22:46:59,656: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-07-16 22:46:59,657: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:46:59[0m
2024-07-16 22:46:59,658: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:46:59,660: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:47:00,289: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:47:00[0m
2024-07-16 22:47:00,291: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:47:00,293: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-07-16 22:47:00,293: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-07-16 22:47:00,295: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-16 22:47:00[0m
2024-07-16 22:47:00,295: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:47:00,298: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-16 22:47:00,791: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-16 22:47:00[0m
2024-07-16 22:47:00,794: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-16 22:47:00,796: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-07-16 22:47:00,796: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
